#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)	Zeit (s)
#1	23.64	24.10	24.27	23.69	23.75	24.72	23.71	23.68	0.0
71	39.80	42.86	42.21	38.82	44.18	45.76	39.36	30.31	350.0
72	39.93	42.99	42.32	38.93	44.29	45.88	39.46	30.40	355.0
73	40.05	43.11	42.42	39.04	44.40	45.99	39.56	30.49	360.0
74	40.19	43.23	42.52	39.14	44.51	46.10	39.66	30.58	365.0
75	40.31	43.35	42.63	39.25	44.63	46.20	39.76	30.67	370.0
76	40.43	43.47	42.73	39.36	44.74	46.31	39.86	30.76	375.0
77	40.56	43.58	42.82	39.46	44.84	46.41	39.95	30.84	380.0
78	40.69	43.70	42.93	39.56	44.95	46.52	40.05	30.93	385.0
79	40.80	43.82	43.03	39.66	45.05	46.62	40.15	31.02	390.0
80	40.92	43.93	43.13	39.76	45.16	46.73	40.24	31.10	395.0
81	41.04	44.05	43.23	39.86	45.26	46.83	40.34	31.19	400.0
82	41.16	44.16	43.33	39.95	45.37	46.93	40.43	31.28	405.0
83	41.28	44.27	43.43	40.06	45.47	47.03	40.53	31.36	410.0
84	41.40	44.39	43.53	40.16	45.58	47.13	40.62	31.45	415.0
85	41.51	44.50	43.62	40.25	45.68	47.23	40.71	31.54	420.0
86	41.62	44.60	43.71	40.35	45.78	47.33	40.81	31.63	425.0
87	41.73	44.71	43.81	40.45	45.88	47.43	40.90	31.71	430.0
88	41.84	44.82	43.90	40.54	45.97	47.53	40.99	31.80	435.0
89	41.95	44.92	44.00	40.63	46.07	47.62	41.08	31.88	440.0
90	42.06	45.02	44.09	40.72	46.17	47.71	41.16	31.96	445.0
91	42.17	45.13	44.18	40.82	46.26	47.81	41.25	32.04	450.0
92	42.27	45.23	44.27	40.91	46.35	47.90	41.34	32.12	455.0
93	42.38	45.33	44.36	41.00	46.45	47.99	41.44	32.21	460.0
94	42.48	45.44	44.45	41.09	46.54	48.08	41.52	32.29	465.0
95	42.58	45.53	44.54	41.17	46.64	48.18	41.61	32.38	470.0
96	42.69	45.63	44.63	41.26	46.73	48.27	41.70	32.46	475.0
97	42.79	45.73	44.72	41.35	46.82	48.37	41.79	32.54	480.0
98	42.89	45.83	44.80	41.44	46.91	48.45	41.87	32.62	485.0
99	42.99	45.93	44.89	41.53	47.00	48.55	41.96	32.70	490.0
100	43.09	46.02	44.98	41.61	47.09	48.63	42.04	32.78	495.0
101	43.19	46.12	45.06	41.70	47.18	48.73	42.13	32.86	500.0
102	43.29	46.22	45.14	41.78	47.27	48.81	42.21	32.94	505.0
103	43.38	46.31	45.23	41.87	47.36	48.90	42.29	33.02	510.0
104	43.48	46.40	45.31	41.95	47.44	48.98	42.38	33.10	515.0
105	43.57	46.49	45.40	42.03	47.53	49.07	42.46	33.18	520.0
106	43.66	46.59	45.48	42.11	47.62	49.15	42.54	33.26	525.0
107	43.76	46.68	45.56	42.19	47.70	49.24	42.62	33.34	530.0
108	43.84	46.76	45.64	42.27	47.78	49.31	42.70	33.41	535.0
109	43.94	46.85	45.72	42.35	47.85	49.38	42.77	33.48	540.0
110	44.03	46.94	45.81	42.43	47.93	49.47	42.86	33.56	545.0
111	44.12	47.03	45.89	42.51	48.02	49.56	42.93	33.64	550.0
112	44.21	47.12	45.97	42.59	48.10	49.64	43.02	33.72	555.0
113	44.30	47.21	46.04	42.67	48.19	49.72	43.09	33.80	560.0
114	44.38	47.30	46.12	42.75	48.26	49.81	43.18	33.87	565.0
115	44.47	47.38	46.20	42.82	48.35	49.88	43.25	33.95	570.0
116	44.56	47.46	46.28	42.90	48.42	49.96	43.33	34.02	575.0
117	44.65	47.55	46.36	42.97	48.51	50.04	43.41	34.09	580.0
118	44.73	47.63	46.43	43.05	48.59	50.12	43.48	34.16	585.0
119	44.82	47.72	46.51	43.12	48.66	50.20	43.56	34.24	590.0
120	44.89	47.80	46.57	43.18	48.73	50.27	43.63	34.31	595.0
121	44.97	47.87	46.65	43.26	48.77	50.32	43.71	34.39	600.0
122	45.02	47.92	46.73	43.33	48.77	50.33	43.77	34.46	605.0
123	45.13	48.03	46.79	43.39	48.86	50.42	43.82	34.52	610.0
124	45.21	48.12	46.89	43.48	48.94	50.50	43.89	34.60	615.0
125	45.29	48.20	46.96	43.56	49.03	50.58	43.97	34.67	620.0
126	45.37	48.28	47.04	43.64	49.10	50.66	44.05	34.74	625.0
127	45.46	48.36	47.11	43.70	49.18	50.74	44.12	34.82	630.0
128	45.53	48.44	47.19	43.78	49.26	50.82	44.20	34.89	635.0
129	45.61	48.52	47.26	43.85	49.33	50.89	44.27	34.95	640.0
130	45.69	48.59	47.33	43.92	49.40	50.97	44.34	35.03	645.0
131	45.77	48.67	47.40	44.00	49.48	51.04	44.42	35.08	650.0
132	45.84	48.75	47.47	44.06	49.55	51.11	44.49	35.16	655.0
133	45.92	48.83	47.54	44.13	49.63	51.19	44.56	35.23	660.0
134	46.00	48.91	47.61	44.20	49.70	51.26	44.63	35.30	665.0
135	46.07	48.98	47.68	44.27	49.78	51.33	44.71	35.37	670.0
136	46.14	49.05	47.75	44.34	49.85	51.41	44.78	35.44	675.0
137	46.21	49.12	47.81	44.40	49.91	51.48	44.85	35.51	680.0
138	46.28	49.19	47.87	44.44	49.97	51.53	44.92	35.56	685.0
139	46.36	49.27	47.95	44.53	50.04	51.60	44.98	35.64	690.0
